Image Filename,coordinates,Term,Encoded-Term
Image_5748.jpg,"2350,1787,2551,2232,",Violin (3573),99
Image_3179.php,"125,151,192,195,",Sackbut  (4364),73
Image_4616.jpg,"835,1424,1420,2408,",Bagpipe (3746),2
Image_1901.jpg,"2181,403,2294,561,",Transverse flute (4093),85
Image_2150.jpg,"192,264,275,353,",Fiddle (3142),34
Image_4329.jpg,"3184,1295,3454,1670,",Positive organ (2268),69
Image_3917.jpg,"1515,1331,1585,1367,",Psaltery (3677),70
Image_3934.jpg,"437,491,478,518,",Hurdy-gurdy (3305),46
Image_1790.jpg,"864,3270,1078,3867,",Fiddle (3142),34
Image_220.jpg,"49,209,113,292,",Trumpet marine (3519),90
Image_2289.jpg,"3778,1589,4352,2279,",Violin (3573),99
Image_3715.jpg,"574,120,625,204,",Kettledrum (2887),48
Image_233.jpeg,"21,151,320,280,",Bagpipe (3746),2
Image_5334.jpeg,"273,187,418,246,",Cornett (3868),19
Image_367.jpg,"669,132,992,531,",Fiddle (3142),34
Image_3238.jpg,"2775,549,3297,1466,",Harp (3285),42
Image_4378.jpg,"1469,1722,1732,1874,",End-blown trumpet (6556),33
Image_5384.jpeg,"765,670,927,796,",Double bass  (3111),24
Image_2112.jpg,"99,508,212,607,",Shawm (4258),74
Image_3671.jpeg,"1287,1415,1484,1590,",Harp (3285),42
Image_658.jpg,"418,521,606,653,",Positive organ (2268),69
Image_3578.jpeg,"392,521,420,587,",Kettledrum (2887),48
Image_2695.jpeg,"505,896,711,1119,",Trumpet  (4446),89
Image_3482.jpg,"131,339,577,853,",Harp (3285),42
Image_4645.jpg,"1294,291,1691,790,",Shawm (4258),74
Image_145.jpg,"1836,2439,1914,2483,",Portative organ (2267),68
Image_2809.jpg,"402,310,814,437,",End-blown trumpet (6556),33
Image_2137.jpg,"705,1067,2134,2139,",Fiddle (3142),34
Image_828.jpg,"665,803,818,932,",Tambourine (2746),81
Image_3862.jpg,"584,1923,668,2133,",Sackbut  (4364),73
Image_2404.jpg,"1367,850,1441,902,",Violoncello (3582),100
Image_3782.jpg,"2991,1903,3335,2148,",Bell (2381),8
Image_4675.jpeg,"646,1128,775,1195,",Psaltery (3677),70
Image_3329.jpg,"61,67,166,181,",Upright pianoforte (2311),92
Image_40.jpeg,"976,438,1151,690,",Lyre (3501),55
Image_4005.jpg,"250,211,288,282,",Crumhorn (4189),21
Image_797.jpg,"195,650,357,807,",Harp (3285),42
Image_158.jpeg,"268,148,396,185,",Hurdy-gurdy (3305),46
Image_828.jpg,"4725,829,4888,957,",Cittern (3106),13
Image_3445.jpg,"1713,3208,2404,3916,",Cymbals (2451),23
Image_1993.jpg,"1245,821,1369,965,",Portative organ (2267),68
Image_2041.jpg,"147,308,492,864,",End-blown horn  (5177),32
Image_3076.jpeg,"171,58,386,410,",Lute (3394),54
Image_487.jpg,"2042,104,2094,330,",Slide trumpet (4443),76
Image_3578.jpeg,"186,542,233,556,",Violoncello (3582),100
Image_4213.jpeg,"268,196,318,205,",Transverse flute (4093),85
Image_1584.jpg,"667,1232,954,1413,",Tambourine (2746),81
Image_4983.jpg,"2719,1339,3071,2332,",Harp (3285),42
Image_5689.jpg,"659,1126,989,1787,",Shawm (4258),74
Image_3578.jpeg,"537,531,591,564,",Percussion instruments (2370),65
Image_2429.jpg,"532,306,573,361,",Panpipe (4024),64
Image_2120.jpg,"86,2834,200,2935,",Double flute  (3930),26
Image_4463.jpg,"33,462,291,575,",Shawm (4258),74
Image_3578.jpeg,"458,542,494,568,",Pianoforte (2299),66
Image_3312.jpeg,"23,310,120,485,",Fiddle (3142),34
Image_3247.jpeg,"664,407,837,530,",Aulos (4173),1
Image_289.jpg,"456,599,636,903,",Rebec  (3202),71
Image_2621.jpg,"1133,627,898,884,",Shawm (4258),74
Image_2393.jpeg,"46,191,89,223,",Trumpet  (4446),89
Image_4694.jpg,"1338,1593,1589,2237,",Side drum (2729),75
Image_2113.jpg,"1141,326,1267,435,",End-blown horn  (5177),32
Image_5198.jpg,"1246,3473,1291,3563,",Harp (3285),42
Image_4012.png,"397,383,526,471,",Fiddle (3142),34
Image_583.jpg,"1134,1384,1179,1492,",End-blown trumpet (6556),33
Image_5450.jpg,"621,515,1131,956,",Lute (3394),54
Image_2637.jpg,"-8,1059,-8,1059,",Fiddle (3142),34
Image_5723.jpeg,"1574,552,1763,660,",Lute (3394),54
Image_4310.jpg,"641,1636,707,1665,",Harp (3285),42
Image_966.jpg,"547,1972,547,1972,",Lute (3394),54
Image_2075.jpeg,"167,116,299,340,",Guitar (3237),40
Image_4633.jpg,"2200,2417,2518,2743,",Tabor pipe (6689),80
Image_416.jpg,"157,10,454,282,",Violin (3573),99
Image_5435.jpg,"1842,1503,1993,1589,",Dulcimer (3644),30
Image_660.jpg,"2431,3209,2789,3465,",Shawm (4258),74
Image_5728.jpg,"1047,662,1202,914,",Organ (2266),62
Image_3578.jpeg,"77,498,111,553,",Kettledrum (2887),48
Image_4041.jpg,"394,1278,455,1317,",Bagpipe (3746),2
Image_5103.jpg,"1363,2391,1439,2514,",Harp (3285),42
Image_954.jpg,"125,293,238,434,",Harp (3285),42
Image_3872.jpg,"507,1246,1606,2243,",Lute (3394),54
Image_3934.jpg,"303,494,303,494,",Dulcimer (3644),30
Image_3493.JPEG,"93,886,177,1021,",Ophicleide (4299),61
Image_3759.jpg,"1003,1489,1604,1734,",Wind instruments (3730),104
Image_3565.jpeg,"862,116,1208,356,",Violin (3573),99
Image_3395.jpeg,"96,558,276,684,",Flute (3955),36
Image_926.jpeg,"702,231,869,570,",Fiddle (3142),34
Image_3941.jpg,"1987,1224,2756,1704,",Gittern (3365),38
Image_3639.jpg,"152,29,1394,3012,",Cittern (3106),13
Image_4855.jpeg,"412,207,519,302,",Lyre (3501),55
Image_4798.jpg,"1455,1200,1629,1418,",Shawm (4258),74
Image_2095.jpg,"96,390,184,517,",Harp (3285),42
Image_1101.jpg,"663,422,716,464,",Bagpipe (3746),2
Image_1372.jpg,"1978,972,2283,1527,",Harp (3285),42
Image_4005.jpg,"117,172,146,208,",Violin (3573),99
Image_3653.jpg,"360,245,423,325,",Harp (3285),42
Image_3018.jpeg,"479,496,1128,799,",Violin (3573),99
Image_3708.jpg,"895,1388,1137,1498,",Psaltery (3677),70
Image_1584.jpg,"667,1232,954,1413,",Slide trumpet (4443),76
Image_2501.jpeg,"599,149,725,441,",Cymbals (2451),23
Image_3403.jpg,"1441,540,1587,643,",End-blown trumpet (6556),33
Image_3125.jpg,"2624,2747,2869,2869,",Harp (3285),42
Image_3468.jpg,"2865,1238,3115,1465,",Organ (2266),62
Image_3989.jpg,"829,2087,1330,2333,",Transverse flute (4093),85
Image_2813.jpeg,"194,281,282,330,",Cittern (3106),13
Image_5491.jpg,"1759,497,2083,830,",Portative organ (2267),68
Image_4167.jpg,"516,3056,750,3397,",Rebec  (3202),71
Image_4340.jpg,"1895,551,2580,1358,",Fiddle (3142),34
Image_4405.jpg,"713,1470,922,1718,",Kettledrum (2887),48
Image_4134.jpeg,"387,471,663,690,",Transverse flute (4093),85
Image_2927.jpg,"444,2120,1918,3590,",Fiddle (3142),34
Image_4150.jpg,"950,1038,1379,1666,",Organ (2266),62
Image_3793.jpg,"391,294,437,313,",Mandolin (3510),56
Image_3156.png,"575,308,681,470,",Side drum (2729),75
Image_3432.jpg,"1311,309,1311,309,",Lyre (3501),55
Image_3426.jpg,"1695,3594,1898,3764,",Wind instruments (3730),104
Image_3227.jpg,"756,1321,1148,1487,",Gittern (3365),38
Image_1805.jpg,"382,3269,469,3400,",Harp (3285),42
Image_4310.jpg,"1064,1441,1140,1523,",Harp (3285),42
Image_5103.jpg,"2953,2093,3042,2192,",Side drum (2729),75
Image_4788.jpeg,"415,530,838,687,",Gittern (3365),38
Image_334.jpg,"419,229,446,256,",Accordion (3732),0
Image_1274.jpg,"1088,2783,1496,2969,",Natural trumpet (4419),59
Image_421.jpg,"359,225,396,257,",Trombone (4369),88
Image_3578.jpeg,"97,474,154,517,",Cymbals (2451),23
Image_3419.jpeg,"112,59,183,140,",Violone (3609),101
Image_478.jpg,"2366,875,2829,1079,",Lute (3394),54
Image_3950.jpg,"704,663,881,1218,",Harp (3285),42
Image_2835.jpeg,"58,229,85,259,",Transverse flute (4093),85
Image_3238.jpg,"430,1100,950,1389,",Lute (3394),54
Image_2769.jpg,"467,1729,565,1931,",End-blown trumpet (6556),33
Image_2210.jpeg,"207,276,224,354,",Lute (3394),54
Image_2308.jpg,"1826,209,2157,817,",Portative organ (2267),68
Image_233.jpeg,"5,948,86,1355,",Wind instruments (3730),104
Image_4850.jpeg,"429,101,475,143,",Harp (3285),42
Image_1652.jpg,"400,1784,406,1787,",Violin (3573),99
Image_637.jpg,"2536,1650,2706,1591,",Harp (3285),42
Image_3565.jpeg,"8,55,449,379,",Kit (3571),50
Image_2704.jpeg,"380,662,413,700,",Kettledrum (2887),48
Image_3383.jpg,"117,151,141,188,",Hunting horn (4138),45
Image_5498.jpg,"199,2481,787,2767,",Side drum (2729),75
Image_2220.jpeg,"294,220,348,354,",Bagpipe (3746),2
Image_3565.jpeg,"1202,277,1410,645,",Cornet (3860),18
Image_4532.jpg,"824,3431,1078,3586,",End-blown trumpet (6556),33
Image_3463.jpeg,"291,196,362,224,",Trumpet  (4446),89
Image_5121.jpeg,"501,359,720,938,",Violin (3573),99
Image_3715.jpg,"458,75,506,107,",Kithara (4940),51
Image_2296.jpg,"874,2885,943,2958,",Fiddle (3142),34
Image_2693.jpg,"3132,2167,3211,2188,",Fiddle (3142),34
Image_3598.jpeg,"70,103,574,423,",Cittern (3106),13
Image_4140.jpg,"486,905,863,1610,",Lute (3394),54
Image_2739.jpg,"1539,231,1634,454,",Shawm (4258),74
Image_2354.jpg,"1466,2031,1596,2118,",Hurdy-gurdy (3305),46
Image_2413.jpg,"2553,1255,3005,1357,",Fiddle (3142),34
Image_2875.jpg,"1238,627,1363,687,",Hurdy-gurdy (3305),46
Image_3565.jpeg,"866,1574,946,1603,",Trumpet  (4446),89
Image_2769.jpg,"1231,1458,1321,1530,",Tabor pipe (6689),80
Image_3550.jpg,"384,1531,731,1839,",Transverse flute (4093),85
Image_3238.jpg,"878,1456,1189,1841,",Tambourine (2746),81
Image_5125.jpg,"5236,1054,5299,1197,",Tambourine (2746),81
Image_5638.jpg,"344,813,675,1104,",Portative organ (2267),68
Image_5334.jpeg,"273,187,418,246,",Violoncello (3582),100
Image_2295.jpeg,"291,210,360,274,",End-blown trumpet (6556),33
Image_2404.jpg,"1866,1096,1913,1141,",Wind instruments (3730),104
Image_4078.jpeg,"1834,316,2065,562,",Fife (3945),35
Image_2112.jpg,"537,943,613,1022,",Shawm (4258),74
Image_3247.jpeg,"645,916,749,1059,",Lyre (3501),55
Image_3383.jpg,"224,248,250,382,",Wind instruments (3730),104
Image_486.jpeg,"37,98,83,129,",Virginal (2257),102
Image_566.jpg,"2025,1068,2125,1215,",Cymbals (2451),23
Image_1235.jpg,"352,1051,525,1153,",Violoncello (3582),100
Image_2682.jpg,"353,215,467,343,",Drum (2585),27
Image_2401.jpg,"4424,864,4624,1071,",Sackbut  (4364),73
Image_1209.jpg,"901,1908,1260,2425,",End-blown horn  (5177),32
Image_797.jpg,"741,825,906,971,",Frame drum (2598),37
Image_2677.jpg,"143,914,224,1183,",Wind instruments (3730),104
Image_3347.jpg,"113,1584,386,1506,",Lute (3394),54
Image_2967.jpeg,"1716,976,1750,941,",Lute (3394),54
Image_2421.jpg,"595,243,813,324,",Viola (3561),96
Image_4011.jpg,"291,146,364,216,",Percussion instruments (2370),65
Image_5437.jpg,"1949,775,2135,963,",Tambourine (2746),81
Image_1114.tiff,"2127,1502,2673,1902,",End-blown flute (3940),31
Image_4798.jpg,"843,1211,1052,1365,",Harp (3285),42
Image_2707.jpg,"283,1278,1579,2254,",Drum (2585),27
Image_2575.jpeg,"156,225,197,280,",Lyre (3501),55
Image_3027.png,"460,156,658,427,",Lira da braccio (3181),52
Image_3565.jpeg,"1202,148,1507,291,",Crumhorn (4189),21
Image_427.jpg,"2013,1027,2112,1156,",Rebec  (3202),71
Image_3493.JPEG,"239,318,349,441,",Spinet (2256),77
Image_4714.jpg,"523,1547,646,1648,",Tabor pipe (6689),80
Image_2739.jpg,"517,1285,750,1465,",Transverse flute (4093),85
Image_2474.png,"286,246,330,278,",Cymbals (2451),23
Image_5371.jpg,"175,539,476,1141,",Violin (3573),99
Image_4983.jpg,"-8,600,-8,600,",Organ (2266),62
Image_4241.jpg,"1748,1053,2383,1432,",Violoncello (3582),100
Image_4625.jpg,"1189,1435,1765,1817,",Horn (4118),44
Image_4625.jpg,"2562,1776,3006,1967,",Bagpipe (3746),2
Image_4272.jpeg,"493,424,563,474,",Trumpet  (4446),89
Image_828.jpg,"3790,1738,4084,1941,",Fiddle (3142),34
Image_4405.jpg,"422,1708,492,1750,",Violin (3573),99
Image_3493.JPEG,"239,318,349,441,",Wind instruments (3730),104
Image_1140.jpeg,"143,481,427,750,",Fiddle (3142),34
Image_3465.jpg,"755,961,2446,2147,",Vihuela  (3252),94
Image_3271.jpg,"665,186,697,214,",Harp (3285),42
Image_3565.jpeg,"2298,326,2383,419,",Viola da gamba (3604),98
Image_2210.jpeg,"274,282,290,359,",Shawm (4258),74
Image_1920.jpg,"708,1271,892,1381,",Tambourine (2746),81
Image_933.jpg,"221,2,1352,696,",Lute (3394),54
Image_5024.jpg,"312,175,346,213,",Drum (2585),27
Image_3335.jpg,"1214,1052,2394,1297,",Flute (3955),36
Image_5038.jpg,"1251,305,1341,496,",Shawm (4258),74
Image_628.jpg,"425,123,452,159,",Bass drum  (2506),6
Image_4922.jpg,"1078,425,1412,648,",Violoncello (3582),100
Image_2203.jpg,"256,179,420,297,",Tambourine (2746),81
Image_1121.jpg,"41,17,498,384,",Violin (3573),99
Image_2993.jpg,"97,187,154,263,",Side drum (2729),75
Image_5491.jpg,"1759,497,2083,830,",Shawm (4258),74
Image_733.jpg,"528,717,617,767,",End-blown trumpet (6556),33
Image_2709.jpg,"625,544,1144,1091,",Clarinet (3836),14
Image_511.jpg,"1094,492,3465,2197,",Lute (3394),54
Image_169.jpg,"181,287,234,355,",Hurdy-gurdy (3305),46
Image_4327.jpg,"2402,495,2768,643,",Cymbals (2451),23
Image_1082.jpg,"708,1061,1061,2144,",Flute (3955),36
Image_1413.jpg,"3933,-64,4718,528,",Kettledrum (2887),48
Image_4406.jpg,"420,199,452,291,",Lute (3394),54
Image_3347.jpg,"1269,1890,1363,2020,",Theorbo (3473),84
Image_2075.jpeg,"319,212,406,316,",Guitar (3237),40
Image_3578.jpeg,"275,475,317,536,",Violin (3573),99
Image_1798.jpg,"884,1530,1991,2167,",Lute (3394),54
Image_2329.jpg,"1449,92,1618,198,",Harp (3285),42
Image_3169.jpg,"683,628,891,795,",Portative organ (2267),68
Image_4005.jpg,"222,236,248,274,",Psaltery (3677),70
Image_4673.jpg,"1490,2736,1716,2967,",Violin (3573),99
Image_1413.jpg,"2798,-27,3923,312,",Kettledrum (2887),48
Image_5394.png,"329,361,348,370,",Psaltery (3677),70
Image_413.jpg,"3046,1164,3046,1164,",Fiddle (3142),34
Image_921.jpg,"-10,980,2123,1764,",Harpsichord (2251),43
Image_5558.jpeg,"852,1092,1180,1277,",Lute (3394),54
Image_81.jpg,"1503,2778,1876,3228,",End-blown trumpet (6556),33
Image_5491.jpg,"1886,1002,2062,1218,",Kettledrum (2887),48
Image_4074.jpg,"753,909,596,1802,",Tambourine (2746),81
Image_3934.jpg,"221,407,221,407,",Harp (3285),42
Image_1745.jpg,"296,268,512,579,",Portative organ (2267),68
Image_220.jpg,"140,204,181,312,",Pipa  (3413),67
Image_421.jpg,"128,204,149,258,",Accordion (3732),0
Image_4583.jpg,"167,459,320,484,",Transverse flute (4093),85
Image_145.jpg,"2833,2456,2913,2490,",Fiddle (3142),34
Image_1386.jpg,"622,1355,1023,1702,",Lute (3394),54
Image_3468.jpg,"995,2378,1597,2542,",End-blown horn  (5177),32
Image_4417.png,"462,229,541,256,",Shawm (4258),74
Image_334.jpg,"87,139,113,201,",Accordion (3732),0
Image_4494.jpg,"1706,881,1980,1752,",Harp (3285),42
Image_4675.jpeg,"291,194,396,316,",Wind instruments (3730),104
Image_3560.jpg,"1584,875,1717,1021,",Tabor pipe (6689),80
Image_2411.jpg,"788,695,1075,1018,",Rebec  (3202),71
Image_2404.jpg,"1564,1231,1603,1281,",Bassoon  (3795),7
Image_3066.jpg,"1990,988,2770,1373,",Psaltery (3677),70
Image_4161.jpg,"453,891,751,994,",Violoncello (3582),100
Image_465.jpg,"788,587,949,708,",Hurdy-gurdy (3305),46
Image_3078.jpg,"1436,764,1693,1021,",Harp (3285),42
Image_4796.jpg,"146,485,394,889,",Guitar (3237),40
Image_5384.jpeg,"171,154,640,850,",Kettledrum (2887),48
Image_2201.jpg,"1558,496,2388,2254,",Fiddle (3142),34
Image_4500.jpg,"1285,2352,2329,3150,",Rebec  (3202),71
Image_373.jpg,"-8,-26,4335,3177,",Organ (2266),62
Image_331.jpeg,"142,253,324,353,",Lute (3394),54
Image_2195.png,"256,514,543,718,",Fiddle (3142),34
Image_2955.jpg,"159,204,212,235,",Clarinet (3836),14
Image_78.jpg,"3491,1265,3700,1979,",Lute (3394),54
Image_1359.jpg,"2809,491,3029,541,",Portative organ (2267),68
Image_1862.jpg,"2700,-25,3345,1436,",Harp (3285),42
Image_5752.jpg,"574,350,601,359,",Transverse flute (4093),85
Image_1959.jpg,"427,1397,588,1527,",Lyre (3501),55
Image_4503.jpeg,"21,54,135,192,",Trumpet marine (3519),90
Image_3565.jpeg,"2324,457,2615,1017,",Drum (2585),27
Image_334.jpg,"41,221,61,263,",Side drum (2729),75
Image_2378.jpg,"198,628,519,1263,",Harp (3285),42
Image_3565.jpeg,"451,1087,541,1157,",Transverse flute (4093),85
Image_5056.jpg,"189,1451,272,1558,",Viola da gamba (3604),98
Image_4212.jpg,"70,1928,931,2242,",Transverse flute (4093),85
Image_732.jpg,"2499,2222,2945,2379,",Lute (3394),54
Image_5052.jpg,"96,1259,246,1385,",End-blown trumpet (6556),33
Image_5477.png,"470,399,501,466,",Transverse flute (4093),85
Image_731.jpg,"1155,2102,2250,2914,",Lute (3394),54
Image_485.jpg,"1758,634,1633,911,",Violin (3573),99
Image_3033.jpg,"1143,15,1143,15,",Grand pianoforte (2284),39
Image_4190.jpg,"890,3017,2454,2237,",End-blown trumpet (6556),33
Image_3561.jpeg,"173,366,173,366,",Cymbals (2451),23
Image_118.jpg,"328,922,548,1307,",Rebec  (3202),71
Image_2241.jpg,"1597,1423,1922,2352,",Shawm (4258),74
Image_1758.jpg,"2206,3406,2452,3589,",Lute (3394),54
Image_2216.jpg,"1021,503,1406,837,",Bagpipe (3746),2
Image_2210.jpeg,"150,263,188,358,",Virginal (2257),102
Image_1704.jpg,"1569,1738,1686,1803,",Horn (4118),44
Image_5462.png,"407,294,489,374,",Lira da braccio (3181),52
Image_4798.jpg,"636,1159,636,1159,",Frame drum (2598),37
Image_1443.jpg,"524,720,692,930,",Frame drum (2598),37
Image_336.jpg,"604,188,706,319,",Shawm (4258),74
Image_448.jpeg,"339,1188,614,1324,",Cymbals (2451),23
Image_1720.jpeg,"232,246,336,489,",Grand pianoforte (2284),39
Image_2376.jpeg,"219,196,344,302,",Violin (3573),99
Image_1885.jpeg,"98,258,257,329,",Violoncello (3582),100
Image_1121.jpg,"41,17,498,384,",Virginal (2257),102
Image_3135.jpg,"372,1572,503,1736,",Lute (3394),54
Image_2354.jpg,"594,1550,713,1651,",Lute (3394),54
Image_706.jpg,"2356,184,3663,1659,",Rebec  (3202),71
Image_3934.jpg,"475,366,475,366,",Hurdy-gurdy (3305),46
Image_828.jpg,"2585,525,2743,811,",Tambourine (2746),81
Image_5408.jpg,"3395,1798,3591,2115,",Fiddle (3142),34
Image_220.jpg,"263,206,320,240,",Bell (2381),8
Image_3550.jpg,"527,2039,1111,2928,",Wind instruments (3730),104
Image_3979.jpg,"913,938,1013,1085,",Fiddle (3142),34
Image_1901.jpg,"3609,427,3737,546,",End-blown trumpet (6556),33
Image_4798.jpg,"3826,1700,4100,1921,",Shawm (4258),74
Image_5752.jpg,"574,350,601,359,",Violin (3573),99
Image_3097.jpg,"422,2246,631,2554,",Shawm (4258),74
Image_3811.jpg,"53,1053,184,1239,",Cymbals (2451),23
Image_691.jpeg,"128,29,274,362,",Portative organ (2267),68
Image_388.jpg,"1336,803,1523,1119,",Portative organ (2267),68
Image_1255.jpg,"1415,1169,2060,2139,",Organistrum (3309),63
Image_828.jpg,"4069,1627,4408,1831,",Cittern (3106),13
Image_5462.png,"417,214,497,254,",Positive organ (2268),69
Image_4630.jpg,"1943,904,2580,795,",Shawm (4258),74
Image_4714.jpg,"1301,1695,1409,1742,",Tabor pipe (6689),80
Image_4222.jpg,"1399,1521,1627,1623,",Harp (3285),42
Image_5745.jpg,"609,3188,788,3466,",Psaltery (3677),70
Image_4190.jpg,"1397,2083,2795,3396,",Portative organ (2267),68
Image_5171.png,"570,451,607,488,",Lute (3394),54
Image_2576.jpg,"280,701,484,825,",Harp (3285),42
Image_3565.jpeg,"201,169,579,826,",Horn (4118),44
Image_1203.jpeg,"1121,674,1663,1091,",Recorder (4039),72
Image_3493.JPEG,"821,938,945,1118,",Spinet (2256),77
Image_5491.jpg,"1759,497,2083,830,",Kettledrum (2887),48
Image_4009.jpg,"4113,4458,4469,4708,",Wind instruments (3730),104
Image_4329.jpg,"2738,1863,2994,1971,",Violoncello (3582),100
Image_2993.jpg,"490,284,535,301,",Transverse flute (4093),85
Image_4077.png,"444,275,476,310,",Transverse flute (4093),85
Image_5476.jpg,"1788,1078,1788,1078,",Duct flute (3932),28
Image_1799.jpg,"2109,2739,2460,3247,",Drum (2585),27
Image_334.jpg,"286,48,326,87,",Accordion (3732),0
Image_1359.jpg,"2809,491,3029,541,",Fiddle (3142),34
Image_2612.jpeg,"178,111,255,168,",Panpipe (4024),64
Image_2120.jpg,"86,2834,200,2935,",Lute (3394),54
Image_140.jpg,"647,934,739,1006,",Wind instruments (3730),104
Image_3347.jpg,"672,1995,743,2100,",Harp (3285),42
Image_4103.jpg,"323,145,473,208,",Cittern (3106),13
Image_5266.jpg,"1433,2910,1523,3086,",Harp (3285),42
Image_1920.jpg,"308,628,2816,2033,",Transverse flute (4093),85
Image_2297.jpeg,"301,361,484,519,",Recorder (4039),72
Image_584.jpeg,"414,86,463,121,",Cylindrical drum (2532),22
Image_985.jpg,"1002,445,1002,445,",Harp (3285),42
Image_828.jpg,"401,728,690,894,",Portative organ (2267),68
Image_5734.jpg,"772,1518,892,1615,",Fiddle (3142),34
Image_1649.jpg,"3135,1832,3649,2301,",Organ (2266),62
Image_3934.jpg,"546,452,546,452,",Bagpipe (3746),2
Image_3493.JPEG,"821,938,945,1118,",Gittern (3365),38
Image_3374.jpg,"1212,516,1500,1047,",Lute (3394),54
Image_4555.jpg,"585,831,264,1672,",Sackbut  (4364),73
Image_4762.jpg,"326,414,326,414,",Psaltery (3677),70
Image_4813.jpg,"1078,1103,1272,1215,",Harp (3285),42
Image_176.png,"222,568,263,612,",Violin (3573),99
Image_3493.JPEG,"855,549,919,730,",Hurdy-gurdy (3305),46
Image_1529.jpg,"-5,126,50,252,",Bagpipe (3746),2
Image_3561.jpeg,"61,120,61,120,",Horn (4118),44
Image_1976.jpg,"1177,375,1390,678,",Rebec  (3202),71
Image_1697.jpg,"1149,311,1949,1878,",Viola da gamba (3604),98
Image_3405.jpg,"1436,2587,1574,2795,",Lute (3394),54
Image_5510.png,"197,528,228,560,",Rebec  (3202),71
Image_4994.jpg,"704,185,1167,1182,",Shawm (4258),74
Image_663.jpg,"3022,4214,4049,5123,",End-blown trumpet (6556),33
Image_4685.jpg,"1344,2058,1532,2169,",Slide trumpet (4443),76
Image_1676.jpg,"268,143,305,186,",Trumpet  (4446),89
Image_4055.jpg,"1093,1177,1379,1366,",Carillon  (2387),10
Image_467.jpg,"1206,484,1471,644,",Harp (3285),42
Image_4647.jpg,"495,279,533,314,",Lute (3394),54
Image_169.jpg,"130,189,164,312,",Lute (3394),54
Image_4964.jpg,"15,31,1973,1869,",End-blown horn  (5177),32
Image_6.jpeg,"177,502,558,671,",End-blown trumpet (6556),33
Image_964.jpg,"1181,736,1729,1008,",Tambourine (2746),81
Image_5734.jpg,"297,1464,625,1642,",Lute (3394),54
Image_4665.jpg,"1242,536,1411,814,",Rebec  (3202),71
Image_4579.jpg,"323,925,562,1285,",Rebec  (3202),71
Image_1034.png,"97,180,160,233,",Tambourine (2746),81
Image_5619.jpg,"154,227,210,281,",Pianoforte (2299),66
Image_5056.jpg,"204,536,289,625,",Lute (3394),54
Image_2963.jpg,"167,3988,425,4260,",Shawm (4258),74
Image_2943.jpg,"3273,417,3522,657,",Psaltery (3677),70
Image_3278.png,"731,594,822,676,",Aulos (4173),1
Image_579.jpg,"1578,2356,1783,2513,",End-blown horn  (5177),32
Image_1493.jpg,"1436,2067,1489,2127,",Lute (3394),54
Image_1251.jpeg,"784,267,812,290,",Side drum (2729),75
