,Image Filename,coordinates,Term
419,Image_3199.jpg,"2025,998,4269,2430,",Harp (3285)
420,Image_3199.jpg,"2025,998,4269,2430,",Violin (3573)
421,Image_3199.jpg,"2025,998,4269,2430,",End-blown trumpet (6556)
422,Image_3199.jpg,"2025,998,4269,2430,",Portative organ (2267)
423,Image_3199.jpg,"2993,2227,3147,2508,",Organ (2266)
424,Image_3199.jpg,"2993,2227,3147,2508,",Harp (3285)
425,Image_3199.jpg,"2993,2227,3147,2508,",Violin (3573)
426,Image_3199.jpg,"2993,2227,3147,2508,",End-blown trumpet (6556)
427,Image_3199.jpg,"2993,2227,3147,2508,",Portative organ (2267)
428,Image_3199.jpg,"3432,2344,3538,2403,",Organ (2266)
429,Image_3199.jpg,"3432,2344,3538,2403,",Harp (3285)
430,Image_3199.jpg,"3432,2344,3538,2403,",Violin (3573)
431,Image_3199.jpg,"3432,2344,3538,2403,",End-blown trumpet (6556)
432,Image_3199.jpg,"3432,2344,3538,2403,",Portative organ (2267)
433,Image_3199.jpg,"3881,2225,4019,2302,",Organ (2266)
434,Image_3199.jpg,"3881,2225,4019,2302,",Harp (3285)
435,Image_3199.jpg,"3881,2225,4019,2302,",Violin (3573)
436,Image_3199.jpg,"3881,2225,4019,2302,",End-blown trumpet (6556)
437,Image_3199.jpg,"3881,2225,4019,2302,",Portative organ (2267)
438,Image_3199.jpg,"2598,2290,2684,2369,",Organ (2266)
439,Image_3199.jpg,"2598,2290,2684,2369,",Harp (3285)
440,Image_3199.jpg,"2598,2290,2684,2369,",Violin (3573)
441,Image_3199.jpg,"2598,2290,2684,2369,",End-blown trumpet (6556)
442,Image_3199.jpg,"2598,2290,2684,2369,",Portative organ (2267)
443,Image_3199.jpg,"2111,2141,2265,2212,",Organ (2266)
444,Image_3199.jpg,"2111,2141,2265,2212,",Harp (3285)
445,Image_3199.jpg,"2111,2141,2265,2212,",Violin (3573)
446,Image_3199.jpg,"2111,2141,2265,2212,",End-blown trumpet (6556)
447,Image_3199.jpg,"2111,2141,2265,2212,",Portative organ (2267)
448,Image_4170.jpg,"507,862,1392,1667,",Lute (3394)
449,Image_4170.jpg,"507,862,1392,1667,",Harp (3285)
450,Image_4170.jpg,"1609,2660,2204,3748,",Lute (3394)
451,Image_4170.jpg,"1609,2660,2204,3748,",Harp (3285)
452,Image_5678.jpg,"1698,1009,2018,1304,",Lute (3394)
453,Image_5678.jpg,"1698,1009,2018,1304,",Harp (3285)
454,Image_5678.jpg,"2068,1730,2282,2132,",Lute (3394)
455,Image_5678.jpg,"2068,1730,2282,2132,",Harp (3285)
456,Image_2522.jpg,"363,93,1117,968,",Lyre (3501)
457,Image_5070.jpg,"1367,263,1640,1023,",Violin (3573)
458,Image_5070.jpg,"1367,263,1640,1023,",Double bass  (3111)
459,Image_5070.jpg,"1367,263,1640,1023,",Transverse flute (4093)
460,Image_5070.jpg,"-11,740,630,1058,",Violin (3573)
461,Image_5070.jpg,"-11,740,630,1058,",Double bass  (3111)
462,Image_5070.jpg,"-11,740,630,1058,",Transverse flute (4093)
463,Image_4092.jpg,"-114,535,4769,1930,",Keyboard instruments (2230)
464,Image_4092.jpg,"-114,535,4769,1930,",Lute (3394)
465,Image_4092.jpg,"-114,535,4769,1930,",Violin (3573)
466,Image_4092.jpg,"1949,1204,4913,2714,",Keyboard instruments (2230)
467,Image_4092.jpg,"1949,1204,4913,2714,",Lute (3394)
468,Image_4092.jpg,"1949,1204,4913,2714,",Violin (3573)
469,Image_4092.jpg,"2485,2533,4172,3594,",Keyboard instruments (2230)
470,Image_4092.jpg,"2485,2533,4172,3594,",Lute (3394)
471,Image_4092.jpg,"2485,2533,4172,3594,",Violin (3573)
472,Image_4092.jpg,"310,1601,1911,3049,",Keyboard instruments (2230)
473,Image_4092.jpg,"310,1601,1911,3049,",Lute (3394)
474,Image_4092.jpg,"310,1601,1911,3049,",Violin (3573)
475,Image_3629.jpg,"1353,1106,1628,1435,",End-blown trumpet (6556)
476,Image_3629.jpg,"1000,1556,1382,1870,",End-blown trumpet (6556)
477,Image_2904.jpg,"544,1461,1102,2295,",Lute (3394)
478,Image_2904.jpg,"544,1461,1102,2295,",Violin (3573)
479,Image_2904.jpg,"1157,2319,1901,2644,",Lute (3394)
480,Image_2904.jpg,"1157,2319,1901,2644,",Violin (3573)
481,Image_3909.jpg,"338,2378,840,2625,",Gittern (3365)
482,Image_3909.jpg,"338,2378,840,2625,",Fiddle (3142)
483,Image_3909.jpg,"1614,2287,1876,2778,",Gittern (3365)
484,Image_3909.jpg,"1614,2287,1876,2778,",Fiddle (3142)
485,Image_2215.jpg,"246,675,2800,1714,",Violin (3573)
486,Image_5136.jpg,"1358,3772,594,1031,",
487,Image_5032.jpg,"158,618,1713,1769,",Bagpipe (3746)
488,Image_4162.jpg,"469,807,625,978,",Harp (3285)
489,Image_5366.jpg,"532,299,1008,641,",Harpsichord (2251)
490,Image_5046.jpg,"452,1996,1098,2474,",Violin (3573)
491,Image_2221.jpg,"848,1062,1414,1899,",Lute (3394)
492,Image_4534.jpg,"2252,1646,2404,1865,",Harp (3285)
493,Image_4328.jpg,"231,667,484,972,",Lyre (3501)
494,Image_3377.jpg,"2045,1393,2766,2179,",Panpipe (4024)
495,Image_2250.jpg,"623,357,1309,917,",Lute (3394)
496,Image_1756.jpg,"289,771,1281,1101,",Bassoon  (3795)
497,Image_1756.jpg,"289,771,1281,1101,",Oboe (4232)
498,Image_1756.jpg,"289,771,1281,1101,",Violin (3573)
499,Image_1756.jpg,"1410,392,2003,664,",Bassoon  (3795)
500,Image_1756.jpg,"1410,392,2003,664,",Oboe (4232)
501,Image_1756.jpg,"1410,392,2003,664,",Violin (3573)
502,Image_1756.jpg,"562,488,1542,857,",Bassoon  (3795)
503,Image_1756.jpg,"562,488,1542,857,",Oboe (4232)
504,Image_1756.jpg,"562,488,1542,857,",Violin (3573)
505,Image_1605.jpg,"1575,2389,1575,2389,",Kithara (4940)
506,Image_3293.jpg,"2455,1609,4166,2561,",Horn (4118)
513,Image_3255.jpg,"505,45,882,529,",Lute (3394)
514,Image_3255.jpg,"505,45,882,529,",Shawm (4258)
515,Image_3255.jpg,"505,45,882,529,",Theorbo (3473)
516,Image_3255.jpg,"77,101,595,465,",Lute (3394)
517,Image_3255.jpg,"77,101,595,465,",Shawm (4258)
518,Image_3255.jpg,"77,101,595,465,",Theorbo (3473)
519,Image_3255.jpg,"1872,1804,440,1048,",Lute (3394)
520,Image_3255.jpg,"1872,1804,440,1048,",Shawm (4258)
521,Image_3255.jpg,"1872,1804,440,1048,",Theorbo (3473)
522,Image_961.jpg,"1236,271,1538,530,",Lute (3394)
523,Image_961.jpg,"23,249,409,470,",Lute (3394)
524,Image_2970.jpg,"2156,562,3459,1722,",Bagpipe (3746)
525,Image_5266.jpg,"2000,2999,2083,3126,",Panpipe (4024)
526,Image_5266.jpg,"2000,2999,2083,3126,",Portative organ (2267)
527,Image_5266.jpg,"2000,2999,2083,3126,",Fiddle (3142)
528,Image_5266.jpg,"2000,2999,2083,3126,",Flute (3955)
529,Image_5266.jpg,"2000,2999,2083,3126,",Harp (3285)
530,Image_5266.jpg,"2119,2902,2295,3148,",Panpipe (4024)
531,Image_5266.jpg,"2119,2902,2295,3148,",Portative organ (2267)
532,Image_5266.jpg,"2119,2902,2295,3148,",Fiddle (3142)
533,Image_5266.jpg,"2119,2902,2295,3148,",Flute (3955)
534,Image_5266.jpg,"2119,2902,2295,3148,",Harp (3285)
535,Image_5266.jpg,"1866,2861,2030,3105,",Panpipe (4024)
536,Image_5266.jpg,"1866,2861,2030,3105,",Portative organ (2267)
537,Image_5266.jpg,"1866,2861,2030,3105,",Fiddle (3142)
538,Image_5266.jpg,"1866,2861,2030,3105,",Flute (3955)
539,Image_5266.jpg,"1866,2861,2030,3105,",Harp (3285)
540,Image_5266.jpg,"1433,2910,1523,3086,",Panpipe (4024)
541,Image_5266.jpg,"1433,2910,1523,3086,",Portative organ (2267)
542,Image_5266.jpg,"1433,2910,1523,3086,",Fiddle (3142)
543,Image_5266.jpg,"1433,2910,1523,3086,",Flute (3955)
544,Image_5266.jpg,"1433,2910,1523,3086,",Harp (3285)
545,Image_5266.jpg,"1192,2868,1453,3037,",Panpipe (4024)
546,Image_5266.jpg,"1192,2868,1453,3037,",Portative organ (2267)
547,Image_5266.jpg,"1192,2868,1453,3037,",Fiddle (3142)
548,Image_5266.jpg,"1192,2868,1453,3037,",Flute (3955)
549,Image_5266.jpg,"1192,2868,1453,3037,",Harp (3285)
550,Image_4246.jpg,"2975,-25,4583,1128,",Cylindrical drum (2532)
551,Image_5347.jpg,"480,1745,2092,2886,",Psaltery (3677)
552,Image_2099.jpg,"1451,1812,3240,2672,",Citole (3335)
553,Image_1006.jpg,"1986,2173,3233,3333,",Side drum (2729)
554,Image_4117.jpg,"378,1300,2118,3065,",Harp (3285)
555,Image_3553.jpg,"1365,2352,2078,2755,",Cymbals (2451)
556,Image_5632.jpg,"1113,3433,2261,4746,",Tabor pipe (6689)
557,Image_5632.jpg,"1113,3433,2261,4746,",Side drum (2729)
558,Image_2091.jpg,"1942,1612,3011,2195,",Lute (3394)
559,Image_2287.jpg,"1367,985,2015,1546,",Lute (3394)
560,Image_1030.jpg,"299,461,538,845,",Harp (3285)
561,Image_3821.jpg,"172,480,202,533,",Harp (3285)
562,Image_5642.jpg,"401,114,466,272,",End-blown trumpet (6556)
563,Image_5642.jpg,"401,114,466,272,",Horn (4118)
564,Image_5642.jpg,"211,269,331,321,",End-blown trumpet (6556)
565,Image_5642.jpg,"211,269,331,321,",Horn (4118)
566,Image_3647.jpg,"115,79,180,189,",Harp (3285)
567,Image_3902.jpg,"546,218,689,461,",Bagpipe (3746)
568,Image_1654.jpg,"237,226,270,260,",Bell (2381)
569,Image_1654.jpg,"135,227,167,273,",Bell (2381)
570,Image_3521.jpg,"210,362,284,402,",Trumpet  (4446)
571,Image_5022.jpg,"1854,2370,3430,4143,",Tambourine (2746)
572,Image_2422.jpg,"205,104,249,152,",Side drum (2729)
573,Image_2422.jpg,"205,104,249,152,",End-blown trumpet (6556)
574,Image_2422.jpg,"226,176,339,241,",Side drum (2729)
575,Image_2422.jpg,"226,176,339,241,",End-blown trumpet (6556)
576,Image_3928.jpg,"168,56,240,158,",Harp (3285)
577,Image_5140.jpg,"1714,1542,2083,2548,",Wind instruments (3730)
578,Image_1343.jpg,"179,135,216,178,",Side drum (2729)
579,Image_1343.jpg,"179,135,216,178,",Tabor pipe (6689)
580,Image_1343.jpg,"157,167,195,216,",Side drum (2729)
581,Image_1343.jpg,"157,167,195,216,",Tabor pipe (6689)
582,Image_3633.jpg,"393,151,489,231,",Transverse flute (4093)
583,Image_3633.jpg,"393,151,489,231,",Lute (3394)
584,Image_3633.jpg,"358,130,455,182,",Transverse flute (4093)
585,Image_3633.jpg,"358,130,455,182,",Lute (3394)
586,Image_203.jpg,"2191,1049,2628,1500,",Horn (4118)
587,Image_203.jpg,"2082,1670,2614,2184,",Horn (4118)
588,Image_203.jpg,"1152,1691,1786,2216,",Horn (4118)
589,Image_203.jpg,"1286,891,1761,1469,",Horn (4118)
590,Image_5738.jpg,"1668,1114,2371,1921,",Bagpipe (3746)
591,Image_4830.jpg,"36,906,249,1060,",Organ (2266)
592,Image_959.jpg,"40,23,268,390,",Harp (3285)
593,Image_1561.jpg,"1202,1209,1708,2589,",Flute (3955)
594,Image_4191.jpg,"721,229,803,385,",Flute (3955)
595,Image_4191.jpg,"721,229,803,385,",Lute (3394)
596,Image_4191.jpg,"840,226,1052,369,",Flute (3955)
597,Image_4191.jpg,"840,226,1052,369,",Lute (3394)
598,Image_2671.jpg,"376,149,596,334,",Lute (3394)
599,Image_2356.jpg,"765,628,937,865,",Flute (3955)
600,Image_2356.jpg,"314,619,482,843,",Flute (3955)
601,Image_2886.jpg,"441,197,1120,916,",Bagpipe (3746)
602,Image_851.jpg,"594,1015,808,1195,",Lute (3394)
603,Image_851.jpg,"594,1015,808,1195,",Harp (3285)
604,Image_851.jpg,"132,940,315,1304,",Lute (3394)
605,Image_851.jpg,"132,940,315,1304,",Harp (3285)
606,Image_4360.jpg,"107,82,225,232,",Bagpipe (3746)
607,Image_3522.jpg,"209,64,448,212,",Harp (3285)
608,Image_5035.jpg,"157,1136,157,1136,",Horn (4118)
609,Image_4523.jpg,"184,889,251,1005,",Harp (3285)
610,Image_4331.jpg,"497,1144,580,1296,",End-blown trumpet (6556)
611,Image_4331.jpg,"279,1128,407,1301,",End-blown trumpet (6556)
612,Image_3235.jpg,"759,519,1104,769,",Harp (3285)
613,Image_4085.jpg,"394,1114,663,1220,",Horn (4118)
614,Image_4085.jpg,"394,1114,663,1220,",Lute (3394)
615,Image_4085.jpg,"66,1112,318,1221,",Horn (4118)
616,Image_4085.jpg,"66,1112,318,1221,",Lute (3394)
617,Image_4085.jpg,"38,253,167,423,",Horn (4118)
618,Image_4085.jpg,"38,253,167,423,",Lute (3394)
619,Image_4085.jpg,"678,303,809,466,",Horn (4118)
620,Image_4085.jpg,"678,303,809,466,",Lute (3394)
621,Image_2126.jpg,"341,432,579,602,",Harp (3285)
622,Image_2074.jpg,"735,597,839,740,",End-blown trumpet (6556)
623,Image_1787.jpg,"1617,993,1893,1185,",End-blown trumpet (6556)
624,Image_3585.jpg,"405,825,698,1289,",Bagpipe (3746)
625,Image_3585.jpg,"405,825,698,1289,",Shawm (4258)
626,Image_3585.jpg,"405,825,698,1289,",Violoncello (3582)
627,Image_3585.jpg,"405,825,698,1289,",Horn (4118)
628,Image_3585.jpg,"405,825,698,1289,",Theorbo (3473)
629,Image_3585.jpg,"262,349,733,1042,",Bagpipe (3746)
630,Image_3585.jpg,"262,349,733,1042,",Shawm (4258)
631,Image_3585.jpg,"262,349,733,1042,",Violoncello (3582)
632,Image_3585.jpg,"262,349,733,1042,",Horn (4118)
633,Image_3585.jpg,"262,349,733,1042,",Theorbo (3473)
634,Image_3585.jpg,"-21,56,548,867,",Bagpipe (3746)
635,Image_3585.jpg,"-21,56,548,867,",Shawm (4258)
636,Image_3585.jpg,"-21,56,548,867,",Violoncello (3582)
637,Image_3585.jpg,"-21,56,548,867,",Horn (4118)
638,Image_3585.jpg,"-21,56,548,867,",Theorbo (3473)
639,Image_3585.jpg,"1035,682,1305,911,",Bagpipe (3746)
640,Image_3585.jpg,"1035,682,1305,911,",Shawm (4258)
641,Image_3585.jpg,"1035,682,1305,911,",Violoncello (3582)
642,Image_3585.jpg,"1035,682,1305,911,",Horn (4118)
643,Image_3585.jpg,"1035,682,1305,911,",Theorbo (3473)
644,Image_3585.jpg,"1713,1089,2334,1694,",Bagpipe (3746)
645,Image_3585.jpg,"1713,1089,2334,1694,",Shawm (4258)
646,Image_3585.jpg,"1713,1089,2334,1694,",Violoncello (3582)
647,Image_3585.jpg,"1713,1089,2334,1694,",Horn (4118)
648,Image_3585.jpg,"1713,1089,2334,1694,",Theorbo (3473)
649,Image_575.jpg,"1194,724,1740,1287,",Natural horn (4126)
650,Image_2128.jpg,"488,455,664,539,",Natural trumpet (4419)
651,Image_2128.jpg,"501,529,722,599,",Natural trumpet (4419)
652,Image_1840.jpg,"486,820,1913,791,",Shawm (4258)
653,Image_1840.jpg,"486,820,1913,791,",Frame drum (2598)
654,Image_1138.jpg,"95,1484,857,2342,",Horn (4118)
655,Image_1138.jpg,"95,1484,857,2342,",Transverse flute (4093)
656,Image_1138.jpg,"95,1484,857,2342,",Violin (3573)
657,Image_1138.jpg,"95,1484,857,2342,",Bagpipe (3746)
658,Image_1138.jpg,"3491,2337,4133,2618,",Horn (4118)
659,Image_1138.jpg,"3491,2337,4133,2618,",Transverse flute (4093)
660,Image_1138.jpg,"3491,2337,4133,2618,",Violin (3573)
661,Image_1138.jpg,"3491,2337,4133,2618,",Bagpipe (3746)
662,Image_1138.jpg,"1580,1916,2473,2423,",Horn (4118)
663,Image_1138.jpg,"1580,1916,2473,2423,",Transverse flute (4093)
664,Image_1138.jpg,"1580,1916,2473,2423,",Violin (3573)
665,Image_1138.jpg,"1580,1916,2473,2423,",Bagpipe (3746)
666,Image_1138.jpg,"1349,2357,2222,3195,",Horn (4118)
667,Image_1138.jpg,"1349,2357,2222,3195,",Transverse flute (4093)
668,Image_1138.jpg,"1349,2357,2222,3195,",Violin (3573)
669,Image_1138.jpg,"1349,2357,2222,3195,",Bagpipe (3746)
670,Image_3833.jpg,"1118,1656,2073,2290,",Flute (3955)
671,Image_1806.jpg,"882,257,3210,1953,",Mandolin (3510)
672,Image_1324.jpg,"784,503,1104,817,",Violin (3573)
673,Image_1094.jpg,"1184,186,1520,647,",Flute (3955)
674,Image_5042.jpg,"1312,602,1707,781,",Whistle  (4101)
675,Image_5042.jpg,"1312,602,1707,781,",Duct flute (3932)
676,Image_5042.jpg,"957,685,1312,1305,",Whistle  (4101)
677,Image_5042.jpg,"957,685,1312,1305,",Duct flute (3932)
678,Image_5281.jpg,"147,486,867,1283,",Lute (3394)
679,Image_5281.jpg,"147,486,867,1283,",Violin (3573)
680,Image_5281.jpg,"459,576,1360,1336,",Lute (3394)
681,Image_5281.jpg,"459,576,1360,1336,",Violin (3573)
682,Image_1337.jpg,"249,275,427,481,",Horn (4118)
683,Image_627.jpg,"1750,1883,2208,2138,",Horn (4118)
684,Image_627.jpg,"1315,1939,1743,2172,",Horn (4118)
685,Image_5274.jpg,"3840,1649,4146,2261,",End-blown trumpet (6556)
686,Image_5274.jpg,"3840,1649,4146,2261,",Bagpipe (3746)
687,Image_5274.jpg,"1791,2292,2208,3121,",End-blown trumpet (6556)
688,Image_5274.jpg,"1791,2292,2208,3121,",Bagpipe (3746)
689,Image_1442.png,"434,171,880,447,",Violin (3573)
690,Image_4781.jpg,"517,732,1374,2067,",Harp (3285)
691,Image_1070.jpg,"1268,1557,2107,1987,",Jew's harp  (2864)
692,Image_554.jpg,"5289,1978,5903,2843,",Bagpipe (3746)
693,Image_4614.jpg,"3571,799,4233,1046,",End-blown trumpet (6556)
694,Image_4614.jpg,"302,778,942,1011,",End-blown trumpet (6556)
695,Image_1199.jpg,"910,930,1531,1481,",Psaltery (3677)
696,Image_1199.jpg,"910,930,1531,1481,",Fiddle (3142)
697,Image_1199.jpg,"910,930,1531,1481,",Harp (3285)
698,Image_4240.jpg,"360,882,651,1060,",Citole (3335)
699,Image_5654.jpg,"859,-31,3117,3148,",Violoncello (3582)
700,Image_1237.jpg,"7,812,1601,3437,",Cittern (3106)
701,Image_2786.jpg,"2362,606,3260,2017,",Horn (4118)
702,Image_3314.jpg,"871,471,1511,875,",Lute (3394)
703,Image_973.jpg,"247,823,599,1451,",Shawm (4258)
704,Image_5093.jpg,"2954,2836,3307,3079,",Psaltery (3677)
705,Image_5093.jpg,"2954,2836,3307,3079,",Citole (3335)
706,Image_5093.jpg,"2954,2836,3307,3079,",Fiddle (3142)
707,Image_5093.jpg,"2954,2836,3307,3079,",Portative organ (2267)
708,Image_5093.jpg,"2954,2836,3307,3079,",Trumpet  (4446)
709,Image_5093.jpg,"2954,2836,3307,3079,",End-blown trumpet (6556)
710,Image_5093.jpg,"2387,2893,2747,3118,",Psaltery (3677)
711,Image_5093.jpg,"2387,2893,2747,3118,",Citole (3335)
712,Image_5093.jpg,"2387,2893,2747,3118,",Fiddle (3142)
713,Image_5093.jpg,"2387,2893,2747,3118,",Portative organ (2267)
714,Image_5093.jpg,"2387,2893,2747,3118,",Trumpet  (4446)
715,Image_5093.jpg,"2387,2893,2747,3118,",End-blown trumpet (6556)
716,Image_5093.jpg,"2041,2851,2298,3154,",Psaltery (3677)
717,Image_5093.jpg,"2041,2851,2298,3154,",Citole (3335)
718,Image_5093.jpg,"2041,2851,2298,3154,",Fiddle (3142)
719,Image_5093.jpg,"2041,2851,2298,3154,",Portative organ (2267)
720,Image_5093.jpg,"2041,2851,2298,3154,",Trumpet  (4446)
721,Image_5093.jpg,"2041,2851,2298,3154,",End-blown trumpet (6556)
722,Image_5093.jpg,"1430,2936,1712,3247,",Psaltery (3677)
723,Image_5093.jpg,"1430,2936,1712,3247,",Citole (3335)
724,Image_5093.jpg,"1430,2936,1712,3247,",Fiddle (3142)
725,Image_5093.jpg,"1430,2936,1712,3247,",Portative organ (2267)
726,Image_5093.jpg,"1430,2936,1712,3247,",Trumpet  (4446)
727,Image_5093.jpg,"1430,2936,1712,3247,",End-blown trumpet (6556)
728,Image_5093.jpg,"403,2876,642,3018,",Psaltery (3677)
729,Image_5093.jpg,"403,2876,642,3018,",Citole (3335)
730,Image_5093.jpg,"403,2876,642,3018,",Fiddle (3142)
731,Image_5093.jpg,"403,2876,642,3018,",Portative organ (2267)
732,Image_5093.jpg,"403,2876,642,3018,",Trumpet  (4446)
733,Image_5093.jpg,"403,2876,642,3018,",End-blown trumpet (6556)
734,Image_5093.jpg,"756,2562,1113,3083,",Psaltery (3677)
735,Image_5093.jpg,"756,2562,1113,3083,",Citole (3335)
736,Image_5093.jpg,"756,2562,1113,3083,",Fiddle (3142)
737,Image_5093.jpg,"756,2562,1113,3083,",Portative organ (2267)
738,Image_5093.jpg,"756,2562,1113,3083,",Trumpet  (4446)
739,Image_5093.jpg,"756,2562,1113,3083,",End-blown trumpet (6556)
740,Image_3298.jpg,"689,-104,2468,661,",Lute (3394)
741,Image_1565.jpg,"545,733,717,1133,",Harp (3285)
742,Image_629.jpg,"837,592,961,659,",Flute (3955)
743,Image_629.jpg,"837,592,961,659,",Fiddle (3142)
744,Image_629.jpg,"802,432,1019,588,",Flute (3955)
745,Image_629.jpg,"802,432,1019,588,",Fiddle (3142)
746,Image_4604.jpg,"-40,-396,2559,1767,",Keyboard instruments (2230)
747,Image_4508.jpg,"211,307,576,676,",Lyre (3501)
748,Image_3033.jpg,"1143,15,1143,15,",Grand pianoforte (2284)
749,Image_3033.jpg,"1143,15,1143,15,",Violoncello (3582)
750,Image_3033.jpg,"198,30,933,1338,",Grand pianoforte (2284)
751,Image_3033.jpg,"198,30,933,1338,",Violoncello (3582)
752,Image_2632.jpg,"222,536,999,1274,",Lute (3394)
753,Image_2717.jpg,"344,584,388,693,",Flute (3955)
754,Image_2717.jpg,"307,515,412,604,",Flute (3955)
755,Image_2609.jpg,"572,858,5045,3787,",Organ (2266)
756,Image_2609.jpg,"572,858,5045,3787,",End-blown trumpet (6556)
757,Image_2609.jpg,"1564,2671,1689,2823,",Organ (2266)
758,Image_2609.jpg,"1564,2671,1689,2823,",End-blown trumpet (6556)
759,Image_2609.jpg,"1902,2803,2065,2881,",Organ (2266)
760,Image_2609.jpg,"1902,2803,2065,2881,",End-blown trumpet (6556)
761,Image_2609.jpg,"1691,1842,1812,1985,",Organ (2266)
762,Image_2609.jpg,"1691,1842,1812,1985,",End-blown trumpet (6556)
763,Image_2609.jpg,"1917,1834,2096,1983,",Organ (2266)
764,Image_2609.jpg,"1917,1834,2096,1983,",End-blown trumpet (6556)
765,Image_2609.jpg,"3409,2042,3622,2152,",Organ (2266)
766,Image_2609.jpg,"3409,2042,3622,2152,",End-blown trumpet (6556)
767,Image_2609.jpg,"3795,1913,3874,2070,",Organ (2266)
768,Image_2609.jpg,"3795,1913,3874,2070,",End-blown trumpet (6556)
769,Image_2609.jpg,"3958,2927,4157,3057,",Organ (2266)
770,Image_2609.jpg,"3958,2927,4157,3057,",End-blown trumpet (6556)
771,Image_2609.jpg,"3556,2939,3745,3033,",Organ (2266)
772,Image_2609.jpg,"3556,2939,3745,3033,",End-blown trumpet (6556)
773,Image_4902.jpg,"289,435,416,547,",Psaltery (3677)
774,Image_1544.jpg,"1381,131,2481,2631,",Harp (3285)
775,Image_25.jpg,"381,154,418,198,",Side drum (2729)
776,Image_25.jpg,"381,154,418,198,",Lute (3394)
777,Image_25.jpg,"381,154,418,198,",Transverse flute (4093)
778,Image_25.jpg,"331,112,377,139,",Side drum (2729)
779,Image_25.jpg,"331,112,377,139,",Lute (3394)
780,Image_25.jpg,"331,112,377,139,",Transverse flute (4093)
781,Image_25.jpg,"276,154,331,174,",Side drum (2729)
782,Image_25.jpg,"276,154,331,174,",Lute (3394)
783,Image_25.jpg,"276,154,331,174,",Transverse flute (4093)
784,Image_1415.jpg,"737,114,1047,672,",Lute (3394)
785,Image_5396.jpg,"128,125,480,282,",Flute (3955)
786,Image_1308.jpg,"1134,841,1348,1441,",End-blown trumpet (6556)
787,Image_1308.jpg,"434,796,603,1441,",End-blown trumpet (6556)
788,Image_3812.jpg,"367,424,512,513,",Violin (3573)
789,Image_3002.jpg,"716,382,769,566,",Violin (3573)
790,Image_3002.jpg,"716,382,769,566,",Grand pianoforte (2284)
791,Image_3002.jpg,"716,382,769,566,",Natural horn (4126)
792,Image_3002.jpg,"672,395,730,556,",Violin (3573)
793,Image_3002.jpg,"672,395,730,556,",Grand pianoforte (2284)
794,Image_3002.jpg,"672,395,730,556,",Natural horn (4126)
795,Image_3002.jpg,"206,114,718,413,",Violin (3573)
796,Image_3002.jpg,"206,114,718,413,",Grand pianoforte (2284)
797,Image_3002.jpg,"206,114,718,413,",Natural horn (4126)
798,Image_3002.jpg,"474,406,618,531,",Violin (3573)
799,Image_3002.jpg,"474,406,618,531,",Grand pianoforte (2284)
800,Image_3002.jpg,"474,406,618,531,",Natural horn (4126)
801,Image_467.jpg,"1206,484,1471,644,",Lute (3394)
802,Image_467.jpg,"1206,484,1471,644,",Portative organ (2267)
803,Image_467.jpg,"1206,484,1471,644,",Harp (3285)
804,Image_467.jpg,"7,487,365,651,",Lute (3394)
805,Image_467.jpg,"7,487,365,651,",Portative organ (2267)
806,Image_467.jpg,"7,487,365,651,",Harp (3285)
807,Image_467.jpg,"96,115,376,446,",Lute (3394)
808,Image_467.jpg,"96,115,376,446,",Portative organ (2267)
809,Image_467.jpg,"96,115,376,446,",Harp (3285)
810,Image_467.jpg,"1098,122,1407,510,",Lute (3394)
811,Image_467.jpg,"1098,122,1407,510,",Portative organ (2267)
812,Image_467.jpg,"1098,122,1407,510,",Harp (3285)
813,Image_702.jpg,"262,671,392,770,",Transverse flute (4093)
814,Image_702.jpg,"262,671,392,770,",Violoncello (3582)
